categorie,id_categorie,id_sous_categorie,id_sous_sous_categorie,lien_categorie,lien_sous_categorie,lien_sous_sous_categorie,sous_categorie,sous_sous_categorie
Electroportatif,category-5020,category-5025,category-1570,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/decolleuse,Ponceuse-Meuleuse-Scie,Décolleuse
Electroportatif,category-5020,category-5025,category-1571,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/aspirateur,Ponceuse-Meuleuse-Scie,Aspirateur
Electroportatif,category-5020,category-5025,category-1572,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/spatule,Ponceuse-Meuleuse-Scie,Spatule
Electroportatif,category-5020,category-5025,category-1573,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/fraise-a-lamelle,Ponceuse-Meuleuse-Scie,Fraise à lamelle
Electroportatif,category-5020,category-5025,category-1574,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/rainureuse,Ponceuse-Meuleuse-Scie,Rainureuse
Electroportatif,category-5020,category-5025,category-1575,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/autre-outil-electroportatif/chargeur-batterie,Ponceuse-Meuleuse-Scie,Chargeur-Batterie
Electroportatif,category-5020,category-5025,category-1584,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/accessoires-compresseur,Ponceuse-Meuleuse-Scie,Accessoires compresseur
Electroportatif,category-5020,category-5025,category-1703,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/machine-a-bois,Ponceuse-Meuleuse-Scie,Machine à bois
Electroportatif,category-5020,category-5025,category-1576,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/coupe-carrelage,Ponceuse-Meuleuse-Scie,Coupe carrelage
Electroportatif,category-5020,category-5025,category-1577,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/tour-touret--rabot,Ponceuse-Meuleuse-Scie,Tour-Touret- Rabot
Electroportatif,category-5020,category-5025,category-1578,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/perceuse-a-colonne,Ponceuse-Meuleuse-Scie,Perceuse à colonne
Electroportatif,category-5020,category-5025,category-1579,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/groupe-d-aspiration,Ponceuse-Meuleuse-Scie,Groupe d'aspiration
Electroportatif,category-5020,category-5025,category-1580,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/scie-stationnaire,Ponceuse-Meuleuse-Scie,Scie stationnaire
Electroportatif,category-5020,category-5025,category-1581,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/ponceuse-fraiseuse,Ponceuse-Meuleuse-Scie,Ponceuse-Fraiseuse
Electroportatif,category-5020,category-5025,category-203,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/groupe-electrogene,Ponceuse-Meuleuse-Scie,Groupe électrogène
Electroportatif,category-5020,category-5025,category-1583,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/compresseur,Ponceuse-Meuleuse-Scie,Compresseur
Electroportatif,category-5020,category-5025,category-5304,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/equipement-stationnaire/betonniere,Ponceuse-Meuleuse-Scie,Bétonnière
Electroportatif,category-5020,category-5025,category-1590,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/outillage-a-main-de-precision,Ponceuse-Meuleuse-Scie,Outillage à main de précision
Electroportatif,category-5020,category-5025,category-1592,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/trefilerie,Ponceuse-Meuleuse-Scie,Tréfilerie
Electroportatif,category-5020,category-5025,category-1585,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/machine-et-accessoires,Ponceuse-Meuleuse-Scie,Machine et accessoires
Electroportatif,category-5020,category-5025,category-1586,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/gravure-pyrogravure,Ponceuse-Meuleuse-Scie,Gravure-Pyrogravure
Electroportatif,category-5020,category-5025,category-1587,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/soudure,Ponceuse-Meuleuse-Scie,Soudure
Electroportatif,category-5020,category-5025,category-1588,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/aerographie,Ponceuse-Meuleuse-Scie,Aérographie
Electroportatif,category-5020,category-5025,category-1589,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/outils-pour-perceuse,Ponceuse-Meuleuse-Scie,Outils pour perceuse
Electroportatif,category-5020,category-5025,category-1591,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/maxicraft-dremel/balsa-contreplaque,Ponceuse-Meuleuse-Scie,Balsa-Contreplaqué
Electroportatif,category-5020,category-5025,category-1548,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/perforateur,Ponceuse-Meuleuse-Scie,Perforateur
Electroportatif,category-5020,category-5025,category-1544,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/perceuse-visseuse-sans-fil,Ponceuse-Meuleuse-Scie,Perceuse-Visseuse sans fil
Electroportatif,category-5020,category-5025,category-1546,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/visseuse,Ponceuse-Meuleuse-Scie,Visseuse
Electroportatif,category-5020,category-5025,category-1547,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/perceuse-a-percussion,Ponceuse-Meuleuse-Scie,Perceuse à percussion
Electroportatif,category-5020,category-5025,category-1549,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/boulonneuse,Ponceuse-Meuleuse-Scie,Boulonneuse
Electroportatif,category-5020,category-5025,category-5307,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/visseuse-a-chocs,Ponceuse-Meuleuse-Scie,Visseuse à chocs
Electroportatif,category-5020,category-5025,category-5310,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/perceuse-visseuse/perceuse-visseuse-filaire,Ponceuse-Meuleuse-Scie,Perceuse-Visseuse filaire
Electroportatif,category-5020,category-5025,category-1552,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/ponceuse-a-bande,Ponceuse-Meuleuse-Scie,Ponceuse à bande
Electroportatif,category-5020,category-5025,category-1557,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/scie-circulaire,Ponceuse-Meuleuse-Scie,Scie circulaire
Electroportatif,category-5020,category-5025,category-1556,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/scie-sauteuse,Ponceuse-Meuleuse-Scie,Scie sauteuse
Electroportatif,category-5020,category-5025,category-1555,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/ponceuse-multifonction,Ponceuse-Meuleuse-Scie,Ponceuse multifonction
Electroportatif,category-5020,category-5025,category-1554,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/ponceuse-vibrante,Ponceuse-Meuleuse-Scie,Ponceuse vibrante
Electroportatif,category-5020,category-5025,category-1553,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/ponceuse-delta,Ponceuse-Meuleuse-Scie,Ponceuse delta
Electroportatif,category-5020,category-5025,category-1551,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/ponceuse-excentrique,Ponceuse-Meuleuse-Scie,Ponceuse excentrique
Electroportatif,category-5020,category-5025,category-1558,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/scie-egoine-sabre,Ponceuse-Meuleuse-Scie,Scie égoïne-Sabre
Electroportatif,category-5020,category-5025,category-1550,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie/meuleuse,Ponceuse-Meuleuse-Scie,Meuleuse
Electroportatif,category-5020,category-5025,category-1562,https://www.centrale-brico.com/electroportatif,https://www.centrale-brico.com/electroportatif/ponceuse-meuleuse-scie,https://www.centrale-brico.com/electroportatif/soudure/accessoires-de-soudure,Ponceuse-Meuleuse-Scie,Accessoires de soudure
